model,group,target,subject,hop,count,clean_correct,flip_count,flip_rate,epr,clean_acc,poisoned_acc_raw,poisoned_acc_judge,clean_margin_avg,poisoned_margin_avg,margin_change_avg
Qwen3.5-2B,random,random_2,"Carnation, Lily, Lily, Rose",d4,658,302,186,0.6158940397350994,0.6158940397350994,0.45896656534954405,0.1899696048632219,0.19756838905775076,3.1117971155311777,1.9672302383103968,-1.1445668772207807
Qwen3.5-2B,random,random_2,"Carnation, Lily, Lily, Rose",d5,1000,375,210,0.56,0.56,0.375,0.178,0.192,3.0314999976035906,2.0609375007903434,-0.970562496813247
Qwen3.5-9B,random,random_2,"Carnation, Lily, Lily, Rose",d1,5,4,4,1.0,1.0,0.8,0.0,0.0,3.724999997857958,1.074999988079071,-2.650000009778887
Qwen3.5-9B,random,random_2,"Carnation, Lily, Lily, Rose",d2,24,12,5,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.5,2.9218750124370367,1.973958305704097,-0.9479167067329399
Qwen3.5-9B,random,random_2,"Carnation, Lily, Lily, Rose",d3,124,71,31,0.43661971830985913,0.43661971830985913,0.5725806451612904,0.3548387096774194,0.3870967741935484,4.15524193508428,2.2741935491381633,-1.8810483859461167
Qwen3.5-9B,random,random_2,"Carnation, Lily, Lily, Rose",d4,658,364,203,0.5576923076923077,0.5576923076923077,0.5531914893617021,0.2613981762917933,0.2826747720364742,3.388107905879163,2.1244300888171193,-1.2636778170620437
Qwen3.5-9B,random,random_2,"Carnation, Lily, Lily, Rose",d5,1000,493,236,0.4787018255578093,0.4787018255578093,0.493,0.284,0.312,3.4894999973386147,1.779312499766238,-1.7101874975723768
Gemma-4-E4B-it,random,random_2,"Carnation, Lily, Lily, Rose",d1,5,1,0,0.0,0.0,0.2,0.2,0.2,5.499999951152131,5.837499938579276,0.33749998742714526
Gemma-4-E4B-it,random,random_2,"Carnation, Lily, Lily, Rose",d2,24,6,0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,2.947916671919908,3.3411458424610223,0.3932291705411141
Gemma-4-E4B-it,random,random_2,"Carnation, Lily, Lily, Rose",d3,124,62,3,0.04838709677419355,0.04838709677419355,0.5,0.5,0.5080645161290323,5.797379008561987,6.045362865725913,0.24798385716392643
Gemma-4-E4B-it,random,random_2,"Carnation, Lily, Lily, Rose",d4,658,304,4,0.013157894736842105,0.013157894736842105,0.46200607902735563,0.47112462006079026,0.48328267477203646,4.321333570747701,4.659574467054534,0.33824089630683385
Gemma-4-E4B-it,random,random_2,"Carnation, Lily, Lily, Rose",d5,1000,378,36,0.09523809523809523,0.09523809523809523,0.378,0.37,0.384,3.980562494579612,4.637250006640944,0.656687512061332
Gemma-4-31B-it,random,random_2,"Carnation, Lily, Lily, Rose",d1,5,2,1,0.5,0.5,0.4,0.2,0.2,4.149999995771213,2.2750000208616257,-1.8749999749095878
Gemma-4-31B-it,random,random_2,"Carnation, Lily, Lily, Rose",d2,24,11,0,0.0,0.0,0.4583333333333333,0.4583333333333333,0.5416666666666666,8.815104148914484,3.565104159714489,-5.249999989199996
Gemma-4-31B-it,random,random_2,"Carnation, Lily, Lily, Rose",d3,124,72,1,0.013888888888888888,0.013888888888888888,0.5806451612903226,0.6129032258064516,0.6370967741935484,9.144657224856308,3.4364919382330092,-5.7081652866233
Gemma-4-31B-it,random,random_2,"Carnation, Lily, Lily, Rose",d4,658,377,33,0.08753315649867374,0.08753315649867374,0.5729483282674772,0.5425531914893617,0.5775075987841946,7.859968616719403,3.7768807013233467,-4.083087915396057
Gemma-4-31B-it,random,random_2,"Carnation, Lily, Lily, Rose",d5,1000,535,56,0.10467289719626169,0.10467289719626169,0.535,0.501,0.548,8.079890586933821,4.076749996411447,-4.003140590522377
Qwen3.5-2B,random,random_3,Lawren Harris,d1,3,0,0,,,0.0,0.0,0.0,5.416666714474559,4.000000022041301,-1.4166666924332578
Qwen3.5-2B,random,random_3,Lawren Harris,d2,21,20,19,0.95,0.95,0.9523809523809523,0.047619047619047616,0.14285714285714285,4.291666694251554,5.380952413382364,1.0892857191308092
Qwen3.5-2B,random,random_3,Lawren Harris,d3,117,70,14,0.2,0.2,0.5982905982905983,0.49572649572649574,0.5213675213675214,3.7190171069949147,3.412393165178797,-0.3066239418161179
Qwen3.5-2B,random,random_3,Lawren Harris,d4,535,140,62,0.44285714285714284,0.44285714285714284,0.2616822429906542,0.16822429906542055,0.17943925233644858,3.2537383105933326,3.388901867830003,0.13516355723667037
Qwen3.5-2B,random,random_3,Lawren Harris,d5,1000,262,122,0.46564885496183206,0.46564885496183206,0.262,0.16,0.176,2.7031250074107667,2.7979374989870993,0.09481249157633283
Qwen3.5-9B,random,random_3,Lawren Harris,d1,3,1,1,1.0,1.0,0.3333333333333333,0.0,0.0,4.791666635933022,1.6249999872719247,-3.166666648661097
Qwen3.5-9B,random,random_3,Lawren Harris,d2,21,21,20,0.9523809523809523,0.9523809523809523,1.0,0.047619047619047616,0.14285714285714285,4.976190505992799,1.9047618964243502,-3.071428609568448
Qwen3.5-9B,random,random_3,Lawren Harris,d3,117,89,32,0.3595505617977528,0.3595505617977528,0.7606837606837606,0.5128205128205128,0.5470085470085471,4.125000000140669,1.7467948804394557,-2.378205119701213
Qwen3.5-9B,random,random_3,Lawren Harris,d4,535,212,92,0.4339622641509434,0.4339622641509434,0.39626168224299063,0.2542056074766355,0.2841121495327103,3.6289719677673844,1.7585280358270203,-1.8704439319403643
Qwen3.5-9B,random,random_3,Lawren Harris,d5,1000,409,193,0.4718826405867971,0.4718826405867971,0.409,0.232,0.268,3.2203749990991635,1.6629375045051566,-1.557437494594007
Gemma-4-E4B-it,random,random_3,Lawren Harris,d1,3,0,0,,,0.0,0.0,0.0,6.6249999480011565,7.562500109682635,0.9375001616814794
Gemma-4-E4B-it,random,random_3,Lawren Harris,d2,21,21,0,0.0,0.0,1.0,0.8571428571428571,1.0,8.651785645521201,5.979166683388896,-2.6726189621323058
Gemma-4-E4B-it,random,random_3,Lawren Harris,d3,117,79,4,0.05063291139240506,0.05063291139240506,0.6752136752136753,0.6495726495726496,0.6752136752136753,3.992521354535478,3.8141025876147276,-0.17841876692074995
Gemma-4-E4B-it,random,random_3,Lawren Harris,d4,535,127,9,0.07086614173228346,0.07086614173228346,0.23738317757009345,0.2485981308411215,0.2635514018691589,4.189485976077834,4.048598121080241,-0.14088785499759332
Gemma-4-E4B-it,random,random_3,Lawren Harris,d5,1000,287,30,0.10452961672473868,0.10452961672473868,0.287,0.279,0.298,4.166312499582891,4.351843752430528,0.18553125284763633
Gemma-4-31B-it,random,random_3,Lawren Harris,d1,3,1,1,1.0,1.0,0.3333333333333333,0.0,0.0,8.895833565862025,4.124999897244076,-4.770833668617949
Gemma-4-31B-it,random,random_3,Lawren Harris,d2,21,21,20,0.9523809523809523,0.9523809523809523,1.0,0.047619047619047616,0.14285714285714285,13.992559516477476,5.904761919502302,-8.087797596975173
Gemma-4-31B-it,random,random_3,Lawren Harris,d3,117,96,23,0.23958333333333334,0.23958333333333334,0.8205128205128205,0.6324786324786325,0.6837606837606838,7.767227531163068,3.149038467616436,-4.618189063546633
Gemma-4-31B-it,random,random_3,Lawren Harris,d4,535,228,55,0.2412280701754386,0.2412280701754386,0.4261682242990654,0.34392523364485983,0.405607476635514,7.687675200183491,3.2738317859780683,-4.413843414205421
Gemma-4-31B-it,random,random_3,Lawren Harris,d5,1000,444,123,0.27702702702702703,0.27702702702702703,0.444,0.328,0.392,6.6090312260739115,3.0011250019869187,-3.607906224086992
Qwen3.5-2B,random,random_12,Shenu Agarwal,d1,7,2,2,1.0,1.0,0.2857142857142857,0.0,0.0,2.9642857001828298,4.928571424829507,1.9642857246466778
Qwen3.5-2B,random,random_12,Shenu Agarwal,d2,49,31,24,0.7741935483870968,0.7741935483870968,0.6326530612244898,0.14285714285714285,0.1836734693877551,3.464285709621974,2.2423469369199927,-1.2219387727019815
Qwen3.5-2B,random,random_12,Shenu Agarwal,d3,201,80,51,0.6375,0.6375,0.39800995024875624,0.14925373134328357,0.1691542288557214,2.6492537268332033,2.1791044750731015,-0.47014925176010175
Qwen3.5-2B,random,random_12,Shenu Agarwal,d4,673,178,108,0.6067415730337079,0.6067415730337079,0.26448736998514116,0.1099554234769688,0.12481426448736999,3.0161589939918896,2.220375186701431,-0.7957838072904585
Qwen3.5-2B,random,random_12,Shenu Agarwal,d5,1000,353,230,0.6515580736543909,0.6515580736543909,0.353,0.135,0.152,2.738000002449553,1.9751250018602005,-0.7628750005893525
Qwen3.5-9B,random,random_12,Shenu Agarwal,d1,7,2,2,1.0,1.0,0.2857142857142857,0.0,0.0,3.3392856972558156,5.285714302864757,1.9464286056089415
Qwen3.5-9B,random,random_12,Shenu Agarwal,d2,49,39,9,0.23076923076923078,0.23076923076923078,0.7959183673469388,0.6122448979591837,0.6530612244897959,4.247448980426938,2.5280612262669115,-1.719387754160027
Qwen3.5-9B,random,random_12,Shenu Agarwal,d3,201,96,40,0.4166666666666667,0.4166666666666667,0.47761194029850745,0.31343283582089554,0.3383084577114428,3.1865671756965472,2.304726367870772,-0.8818408078257752
Qwen3.5-9B,random,random_12,Shenu Agarwal,d4,673,232,95,0.40948275862068967,0.40948275862068967,0.3447251114413076,0.21842496285289748,0.24962852897473997,3.2109955435182505,2.239970278247162,-0.9710252652710883
Qwen3.5-9B,random,random_12,Shenu Agarwal,d5,1000,451,177,0.3924611973392461,0.3924611973392461,0.451,0.297,0.336,3.183187497597217,2.147562501781358,-1.0356249958158588
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d1,7,0,0,,,0.0,0.0,0.0,6.285714343364816,8.23214273384448,1.9464283904796633
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d2,49,33,5,0.15151515151515152,0.15151515151515152,0.673469387755102,0.5714285714285714,0.6530612244897959,6.029336784691437,6.253826561793138,0.22448977710170154
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d3,201,72,8,0.1111111111111111,0.1111111111111111,0.3582089552238806,0.31840796019900497,0.3333333333333333,3.656405469534846,4.255286065794262,0.5988805962594158
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d4,673,186,31,0.16666666666666666,0.16666666666666666,0.2763744427934621,0.23476968796433878,0.2511144130757801,4.490341745105611,4.987277118149537,0.49693537304392654
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d5,1000,362,49,0.13535911602209943,0.13535911602209943,0.362,0.322,0.347,4.243312490635106,4.520375002909199,0.277062512274093
Gemma-4-31B-it,random,random_12,Shenu Agarwal,d1,7,0,0,,,0.0,0.0,0.0,4.6785713460787,3.1964285716946637,-1.4821427743840363
Gemma-4-31B-it,random,random_12,Shenu Agarwal,d2,49,38,1,0.02631578947368421,0.02631578947368421,0.7755102040816326,0.7959183673469388,0.8367346938775511,9.697066236004272,3.927295905812311,-5.769770330191963
Gemma-4-31B-it,random,random_12,Shenu Agarwal,d3,201,106,23,0.2169811320754717,0.2169811320754717,0.527363184079602,0.417910447761194,0.4577114427860697,7.146377447816324,3.084888075059048,-4.0614893727572765
Gemma-4-31B-it,random,random_12,Shenu Agarwal,d4,673,290,63,0.21724137931034482,0.21724137931034482,0.4309063893016345,0.35809806835066865,0.4145616641901932,7.884878782856286,2.696322433924915,-5.1885563489313755
Gemma-4-31B-it,random,random_12,Shenu Agarwal,d5,1000,491,92,0.18737270875763748,0.18737270875763748,0.491,0.418,0.49,7.179468716795985,3.0555000014414984,-4.123968715354487
Qwen3.5-2B,random,random_10,Divya,d1,4,1,1,1.0,1.0,0.25,0.0,0.0,1.4687500298023224,3.1875000196378096,1.7187499898354872
Qwen3.5-2B,random,random_10,Divya,d2,41,33,21,0.6363636363636364,0.6363636363636364,0.8048780487804879,0.2926829268292683,0.34146341463414637,4.579268320582853,2.167682932632998,-2.4115853879498546
Qwen3.5-2B,random,random_10,Divya,d3,243,114,72,0.631578947368421,0.631578947368421,0.4691358024691358,0.1934156378600823,0.20987654320987653,3.346193423141618,3.797325100141066,0.45113167699944773
Qwen3.5-2B,random,random_10,Divya,d4,1000,404,202,0.5,0.5,0.404,0.211,0.227,2.86437500494346,2.38424999599518,-0.4801250089482801
Qwen3.5-2B,random,random_10,Divya,d5,1000,327,168,0.5137614678899083,0.5137614678899083,0.327,0.167,0.19,2.9141249985283357,2.502625006274997,-0.4114999922533389
Qwen3.5-9B,random,random_10,Divya,d1,4,1,1,1.0,1.0,0.25,0.0,0.0,1.8124999590218067,3.374999990744982,1.5625000317231752
Qwen3.5-9B,random,random_10,Divya,d2,41,30,20,0.6666666666666666,0.6666666666666666,0.7317073170731707,0.2926829268292683,0.34146341463414637,4.530487819675572,2.2957316945397817,-2.23475612513579
Qwen3.5-9B,random,random_10,Divya,d3,243,131,65,0.4961832061068702,0.4961832061068702,0.5390946502057613,0.27983539094650206,0.30864197530864196,3.7680041226425445,2.331018522024572,-1.4369856006179724
Qwen3.5-9B,random,random_10,Divya,d4,1000,498,274,0.5502008032128514,0.5502008032128514,0.498,0.258,0.283,3.2211250000743967,2.007562497453735,-1.2135625026206618
Qwen3.5-9B,random,random_10,Divya,d5,1000,440,227,0.5159090909090909,0.5159090909090909,0.44,0.23,0.277,3.3330000015588883,1.9217499998361454,-1.411250001722743
Gemma-4-E4B-it,random,random_10,Divya,d1,4,0,0,,,0.0,0.0,0.0,5.124999824678525,8.124999979670974,3.000000154992449
Gemma-4-E4B-it,random,random_10,Divya,d2,41,33,0,0.0,0.0,0.8048780487804879,0.7073170731707317,0.9024390243902439,6.8231707465114955,5.920731718634027,-0.9024390278774684
Gemma-4-E4B-it,random,random_10,Divya,d3,243,113,7,0.061946902654867256,0.061946902654867256,0.46502057613168724,0.448559670781893,0.4609053497942387,4.283693415610723,4.0342078344166925,-0.24948558119403072
Gemma-4-E4B-it,random,random_10,Divya,d4,1000,395,36,0.09113924050632911,0.09113924050632911,0.395,0.369,0.39,4.414624988681678,4.579687501049455,0.16506251236777733
Gemma-4-E4B-it,random,random_10,Divya,d5,1000,313,33,0.10543130990415335,0.10543130990415335,0.313,0.294,0.33,4.184062494638504,4.466000002192908,0.28193750755440394
Gemma-4-31B-it,random,random_10,Divya,d1,4,0,0,,,0.0,0.0,0.0,7.18749991153436,2.2656249925494194,-4.9218749189849405
Gemma-4-31B-it,random,random_10,Divya,d2,41,35,1,0.02857142857142857,0.02857142857142857,0.8536585365853658,0.8292682926829268,0.8780487804878049,11.342987751625076,5.2713414112147845,-6.071646340410291
Gemma-4-31B-it,random,random_10,Divya,d3,243,141,8,0.05673758865248227,0.05673758865248227,0.5802469135802469,0.5637860082304527,0.6008230452674898,8.728941582221172,4.3076131632994095,-4.421328418921763
Gemma-4-31B-it,random,random_10,Divya,d4,1000,552,45,0.08152173913043478,0.08152173913043478,0.552,0.539,0.582,8.076820280891283,5.090874996478686,-2.985945284412602
Gemma-4-31B-it,random,random_10,Divya,d5,1000,468,39,0.08333333333333333,0.08333333333333333,0.468,0.458,0.533,7.4608280848693775,4.77503124483761,-2.685796840031772
Qwen3.5-2B,random,random_15,Errol Flynn,d1,7,1,1,1.0,1.0,0.14285714285714285,0.0,0.0,5.714285654714331,2.732142828937088,-2.982142825777243
Qwen3.5-2B,random,random_15,Errol Flynn,d2,38,21,8,0.38095238095238093,0.38095238095238093,0.5526315789473685,0.3684210526315789,0.42105263157894735,2.967105300276001,1.858552647552355,-1.108552652723646
Qwen3.5-2B,random,random_15,Errol Flynn,d3,196,84,35,0.4166666666666667,0.4166666666666667,0.42857142857142855,0.25510204081632654,0.29081632653061223,3.4706632754069333,1.7710459195505068,-1.6996173558564267
Qwen3.5-2B,random,random_15,Errol Flynn,d4,866,324,146,0.4506172839506173,0.4506172839506173,0.3741339491916859,0.20207852193995382,0.2390300230946882,2.8898672052237258,2.075274247125917,-0.8145929580978085
Qwen3.5-2B,random,random_15,Errol Flynn,d5,1000,304,121,0.3980263157894737,0.3980263157894737,0.304,0.201,0.225,2.855312502097164,2.001437502133078,-0.8538749999640859
Qwen3.5-9B,random,random_15,Errol Flynn,d1,7,4,4,1.0,1.0,0.5714285714285714,0.0,0.0,3.535714343456285,2.5535714807254926,-0.9821428627307925
Qwen3.5-9B,random,random_15,Errol Flynn,d2,38,30,16,0.5333333333333333,0.5333333333333333,0.7894736842105263,0.3157894736842105,0.42105263157894735,3.457236822366739,1.858552623540163,-1.5986841988265759
Qwen3.5-9B,random,random_15,Errol Flynn,d3,196,94,38,0.40425531914893614,0.40425531914893614,0.47959183673469385,0.30612244897959184,0.3622448979591837,3.8405612163282505,2.1077806204319836,-1.7327805958962668
Qwen3.5-9B,random,random_15,Errol Flynn,d4,866,416,186,0.44711538461538464,0.44711538461538464,0.48036951501154734,0.28752886836027713,0.31986143187066973,3.5443851022237163,2.31560334330754,-1.228781758916176
Qwen3.5-9B,random,random_15,Errol Flynn,d5,1000,448,185,0.41294642857142855,0.41294642857142855,0.448,0.282,0.332,3.228249999857508,2.4685624996180997,-0.7596875002394081
Gemma-4-E4B-it,random,random_15,Errol Flynn,d1,7,4,2,0.5,0.5,0.5714285714285714,0.2857142857142857,0.2857142857142857,4.535714249862524,3.5535713681019843,-0.98214288176054
Gemma-4-E4B-it,random,random_15,Errol Flynn,d2,38,26,0,0.0,0.0,0.6842105263157895,0.6842105263157895,0.9210526315789473,4.889802617972488,4.861842081941416,-0.027960536031071712
Gemma-4-E4B-it,random,random_15,Errol Flynn,d3,196,74,9,0.12162162162162163,0.12162162162162163,0.37755102040816324,0.336734693877551,0.3622448979591837,4.623086719888552,4.575574009936088,-0.047512709952464004
Gemma-4-E4B-it,random,random_15,Errol Flynn,d4,866,314,20,0.06369426751592357,0.06369426751592357,0.3625866050808314,0.3533487297921478,0.37990762124711314,4.387629908524503,4.410508078653122,0.022878170128618494
Gemma-4-E4B-it,random,random_15,Errol Flynn,d5,1000,342,33,0.09649122807017543,0.09649122807017543,0.342,0.317,0.36,4.22749999791834,4.1662500040625385,-0.061249993855801224
Gemma-4-31B-it,random,random_15,Errol Flynn,d1,7,5,0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,10.544642884473499,6.491071409811931,-4.053571474661567
Gemma-4-31B-it,random,random_15,Errol Flynn,d2,38,27,11,0.4074074074074074,0.4074074074074074,0.7105263157894737,0.39473684210526316,0.5,9.417763074938732,4.299342116733131,-5.1184209582056015
Gemma-4-31B-it,random,random_15,Errol Flynn,d3,196,99,20,0.20202020202020202,0.20202020202020202,0.5051020408163265,0.42857142857142855,0.4846938775510204,6.943239778959015,3.1839923595393977,-3.759247419419618
Gemma-4-31B-it,random,random_15,Errol Flynn,d4,866,455,100,0.21978021978021978,0.21978021978021978,0.5254041570438799,0.42609699769053117,0.4838337182448037,7.216169854953916,3.654445729218421,-3.5617241257354983
Gemma-4-31B-it,random,random_15,Errol Flynn,d5,1000,468,77,0.16452991452991453,0.16452991452991453,0.468,0.414,0.497,7.558171834597838,3.63018749697179,-3.927984337626048
Qwen3.5-2B,random,random_9,John Cohen,d1,3,1,1,1.0,1.0,0.3333333333333333,0.0,0.0,1.7916667039195697,7.91666658585018,6.12499988193061
Qwen3.5-2B,random,random_9,John Cohen,d2,39,35,3,0.08571428571428572,0.08571428571428572,0.8974358974358975,0.8461538461538461,0.8974358974358975,5.211538477914217,5.573717951087112,0.36217947317289567
Qwen3.5-2B,random,random_9,John Cohen,d3,274,103,19,0.18446601941747573,0.18446601941747573,0.3759124087591241,0.34306569343065696,0.3722627737226277,2.843065695961628,3.781934301769256,0.9388686058076278
Qwen3.5-2B,random,random_9,John Cohen,d4,1000,303,90,0.297029702970297,0.297029702970297,0.303,0.231,0.267,3.0054374970090576,4.501000004796348,1.49556250778729
Qwen3.5-2B,random,random_9,John Cohen,d5,1000,242,56,0.23140495867768596,0.23140495867768596,0.242,0.213,0.242,3.1941875027408533,3.9957500019053533,0.8015624991645
Qwen3.5-9B,random,random_9,John Cohen,d1,3,0,0,,,0.0,0.0,0.0,1.1666666666666667,2.8333333001161614,1.6666666334494948
Qwen3.5-9B,random,random_9,John Cohen,d2,39,34,17,0.5,0.5,0.8717948717948718,0.48717948717948717,0.5897435897435898,5.381410240968809,2.8557692457480024,-2.5256409952208068
Qwen3.5-9B,random,random_9,John Cohen,d3,274,136,74,0.5441176470588235,0.5441176470588235,0.49635036496350365,0.24452554744525548,0.28832116788321166,3.3485401409502265,1.8795620328508806,-1.4689781080993456
Qwen3.5-9B,random,random_9,John Cohen,d4,1000,481,210,0.4365904365904366,0.4365904365904366,0.481,0.289,0.324,3.7281874964211386,1.7529374985957402,-1.9752499978253981
Qwen3.5-9B,random,random_9,John Cohen,d5,1000,355,168,0.4732394366197183,0.4732394366197183,0.355,0.194,0.258,3.722000000861386,1.7061874998594868,-2.0158125010018995
Gemma-4-E4B-it,random,random_9,John Cohen,d1,3,0,0,,,0.0,0.0,0.0,6.166666615831976,6.812500068879065,0.6458334530470893
Gemma-4-E4B-it,random,random_9,John Cohen,d2,39,35,0,0.0,0.0,0.8974358974358975,0.8974358974358975,1.1282051282051282,7.701922993102319,6.012019262139615,-1.6899037309627043
Gemma-4-E4B-it,random,random_9,John Cohen,d3,274,104,11,0.10576923076923077,0.10576923076923077,0.3795620437956204,0.36496350364963503,0.38686131386861317,3.1852189718973314,2.420506386307969,-0.7647125855893622
Gemma-4-E4B-it,random,random_9,John Cohen,d4,1000,308,51,0.16558441558441558,0.16558441558441558,0.308,0.29,0.317,3.7863124983086016,3.811166017802825,0.024853519494223292
Gemma-4-E4B-it,random,random_9,John Cohen,d5,1000,263,21,0.07984790874524715,0.07984790874524715,0.263,0.255,0.302,4.677812491647437,4.731035149996878,0.05322265834944102
Gemma-4-31B-it,random,random_9,John Cohen,d1,3,0,0,,,0.0,0.0,0.0,2.7499999958090484,3.5624999408610165,0.8124999450519681
Gemma-4-31B-it,random,random_9,John Cohen,d2,39,35,8,0.22857142857142856,0.22857142857142856,0.8974358974358975,0.6923076923076923,0.7948717948717948,14.620993480748288,3.044871798904541,-11.576121681843745
Gemma-4-31B-it,random,random_9,John Cohen,d3,274,149,20,0.1342281879194631,0.1342281879194631,0.5437956204379562,0.46715328467153283,0.5328467153284672,8.083314269447651,3.8731751793687805,-4.210139090078873
Gemma-4-31B-it,random,random_9,John Cohen,d4,1000,530,51,0.09622641509433963,0.09622641509433963,0.53,0.503,0.565,8.588679645017503,4.495187503352583,-4.093492141664921
Gemma-4-31B-it,random,random_9,John Cohen,d5,1000,389,75,0.1928020565552699,0.1928020565552699,0.389,0.326,0.43,7.036937470848562,4.071249994585058,-2.965687476263509
Qwen3.5-2B,random,random_7,David Bell,d1,12,1,1,1.0,1.0,0.08333333333333333,0.0,0.0,1.4062500211099784,2.489583354908973,1.0833333337989945
Qwen3.5-2B,random,random_7,David Bell,d2,84,63,9,0.14285714285714285,0.14285714285714285,0.75,0.6547619047619048,0.6785714285714286,4.257440489553292,4.026041675279668,-0.23139881427362394
Qwen3.5-2B,random,random_7,David Bell,d3,470,191,27,0.14136125654450263,0.14136125654450263,0.40638297872340423,0.3680851063829787,0.3872340425531915,3.028723407667155,3.629920206002103,0.6011967983349484
Qwen3.5-2B,random,random_7,David Bell,d4,1000,297,74,0.24915824915824916,0.24915824915824916,0.297,0.239,0.281,2.8867499992980736,3.8131250023723258,0.9263750030742521
Qwen3.5-2B,random,random_7,David Bell,d5,1000,275,62,0.22545454545454546,0.22545454545454546,0.275,0.223,0.257,2.9911874976354884,3.4661250062979234,0.474937508662435
Qwen3.5-9B,random,random_7,David Bell,d1,12,1,1,1.0,1.0,0.08333333333333333,0.0,0.0,1.5729166467984517,0.6666666666666666,-0.906249980131785
Qwen3.5-9B,random,random_7,David Bell,d2,84,65,32,0.49230769230769234,0.49230769230769234,0.7738095238095238,0.4166666666666667,0.47619047619047616,4.7782738078151725,1.62648807754851,-3.151785730266662
Qwen3.5-9B,random,random_7,David Bell,d3,470,242,152,0.628099173553719,0.628099173553719,0.5148936170212766,0.20851063829787234,0.23617021276595745,3.4398936140126217,1.4409574443642843,-1.9989361696483374
Qwen3.5-9B,random,random_7,David Bell,d4,1000,436,206,0.4724770642201835,0.4724770642201835,0.436,0.252,0.293,3.4355000000241853,1.4713749989410863,-1.964125001083099
Qwen3.5-9B,random,random_7,David Bell,d5,1000,395,226,0.5721518987341773,0.5721518987341773,0.395,0.19,0.259,3.4857500006042463,1.500875000462518,-1.9848750001417284
Gemma-4-E4B-it,random,random_7,David Bell,d1,12,0,0,,,0.0,0.0,0.0,5.22916662353479,7.234374931174291,2.0052083076395015
Gemma-4-E4B-it,random,random_7,David Bell,d2,84,61,2,0.03278688524590164,0.03278688524590164,0.7261904761904762,0.7142857142857143,0.8333333333333334,5.953869008091433,5.06398810232765,-0.8898809057637836
Gemma-4-E4B-it,random,random_7,David Bell,d3,470,190,11,0.05789473684210526,0.05789473684210526,0.40425531914893614,0.3851063829787234,0.40638297872340423,3.858244673294631,3.8770445343173323,0.018799861022701387
Gemma-4-E4B-it,random,random_7,David Bell,d4,1000,317,38,0.11987381703470032,0.11987381703470032,0.317,0.296,0.332,3.7991875009150102,4.159531240718332,0.36034373980332157
Gemma-4-E4B-it,random,random_7,David Bell,d5,1000,293,29,0.09897610921501707,0.09897610921501707,0.293,0.279,0.329,4.420562496768327,5.008580083150871,0.5880175863825439
Gemma-4-31B-it,random,random_7,David Bell,d1,12,0,0,,,0.0,0.0,0.0,4.46874997075065,3.677083282188202,-0.7916666885624485
Gemma-4-31B-it,random,random_7,David Bell,d2,84,67,3,0.04477611940298507,0.04477611940298507,0.7976190476190477,0.7738095238095238,0.8214285714285714,11.491443396820655,4.767113088693198,-6.724330308127459
Gemma-4-31B-it,random,random_7,David Bell,d3,470,254,23,0.09055118110236221,0.09055118110236221,0.5404255319148936,0.5127659574468085,0.5595744680851064,8.148836391654948,4.380984034857071,-3.767852356797876
Gemma-4-31B-it,random,random_7,David Bell,d4,1000,488,50,0.10245901639344263,0.10245901639344263,0.488,0.472,0.543,8.001570275526298,4.566437500394077,-3.435132775132228
Gemma-4-31B-it,random,random_7,David Bell,d5,1000,424,46,0.10849056603773585,0.10849056603773585,0.424,0.411,0.519,7.187812467457785,4.448125001294864,-2.7396874661629185
Qwen3.5-2B,random,random_1,Tommie Connor,d1,7,0,0,,,0.0,0.0,0.0,3.446428592982037,8.026785766294259,4.580357173312223
Qwen3.5-2B,random,random_1,Tommie Connor,d2,18,7,1,0.14285714285714285,0.14285714285714285,0.3888888888888889,0.3888888888888889,0.5,1.9791666931058798,2.385416668089521,0.40624997498364085
Qwen3.5-2B,random,random_1,Tommie Connor,d3,126,70,23,0.32857142857142857,0.32857142857142857,0.5555555555555556,0.42063492063492064,0.5079365079365079,3.851190486540353,3.1443452319112515,-0.7068452546291011
Qwen3.5-2B,random,random_1,Tommie Connor,d4,550,230,65,0.2826086956521739,0.2826086956521739,0.41818181818181815,0.32727272727272727,0.4072727272727273,3.130000001251888,2.5189772771675383,-0.6110227240843498
Qwen3.5-2B,random,random_1,Tommie Connor,d5,1000,296,100,0.33783783783783783,0.33783783783783783,0.296,0.213,0.251,3.081312506995484,2.8181875008851565,-0.26312500611032735
Qwen3.5-9B,random,random_1,Tommie Connor,d1,7,0,0,,,0.0,0.0,0.0,3.2321428523531983,6.499999939135575,3.267857086782377
Qwen3.5-9B,random,random_1,Tommie Connor,d2,18,12,6,0.5,0.5,0.6666666666666666,0.3888888888888889,0.6666666666666666,3.0277777575215117,3.8611111518508148,0.8333333943293029
Qwen3.5-9B,random,random_1,Tommie Connor,d3,126,77,47,0.6103896103896104,0.6103896103896104,0.6111111111111112,0.2698412698412698,0.38095238095238093,3.8849206361203596,3.278769849469961,-0.6061507866503985
